ISBN-10,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,Published Date,Publisher,No. of Pages,Product URL
9.78046E+12,Don't Forget Your Crown,Derrick Jaxn,ePUB,$14.11,$14.11,04-10-2018,Derrick Jaxn,,https://www.booktopia.com.au/don-t-forget-your-crown-derrick-jaxn/ebook/9780463456910.html
9.78086E+12,The French House,Nick Alexander,ePUB,$5.99,$5.99,01-04-2013,Corvus,300,https://www.booktopia.com.au/the-french-house-nick-alexander/ebook/9780857896346.html
9.78141E+12,The Light Fantastic,Terry Pratchett,ePUB,$15.99,$15.99,24-11-2009,Transworld,288,https://www.booktopia.com.au/the-light-fantastic-terry-pratchett/ebook/9781407034393.html
9.78055E+12,Book Not Found,,,,,,,,
9.78014E+12,Periodic Tales,Hugh Aldersey-Williams,ePUB,$15.99,$15.99,03-02-2011,Penguin Books Ltd,448,https://www.booktopia.com.au/periodic-tales-hugh-aldersey-williams/ebook/9780141919263.html
9.7807E+12,Book Not Found,,,,,,,,
9.78055E+12,Book Not Found,,,,,,,,
9.78001E+12,"Dark Justice (Sean Dillon Series, Book 12)",Jack Higgins,ePUB,$10.99,$10.99,14-06-2011,HarperCollins Publishers,416,https://www.booktopia.com.au/dark-justice-sean-dillon-series-book-12--jack-higgins/ebook/9780007369409.html
9.78054E+12,Those Darn Squirrels!,Adam Rubin; Daniel Salmieri,ePUB,$14.29,$11.99,27-02-2024,HarperCollins,32,https://www.booktopia.com.au/those-darn-squirrels--adam-rubin/ebook/9780544029569.html
9.78024E+12,Helga's Diary,Helga Weiss,ePUB,$15.99,$15.99,14-02-2013,Penguin Books Ltd,240,https://www.booktopia.com.au/helga-s-diary-helga-weiss/ebook/9780241959510.html
9.7807E+12,Macleod's Clinical Examination,J Alastair Innes,ePUB,$73.95,$73.95,09-03-2018,Elsevier Limited (UK),0,https://www.booktopia.com.au/macleod-s-clinical-examination-j-alastair-innes/ebook/9780702069918.html
9.78035E+12,A Spell for Chameleon,Piers Anthony,ePUB,$6.99,$6.99,26-03-2002,Random House Worlds,,https://www.booktopia.com.au/a-spell-for-chameleon-piers-anthony/ebook/9780345454300.html
9.78099E+12,Why Do I Do That? Psychological Defense Mechanisms and the Hidden Ways They Shape Our Lives,Joseph Burgo,ePUB,$14.36,$14.36,09-05-2016,Joseph Burgo,,https://www.booktopia.com.au/why-do-i-do-that-psychological-defense-mechanisms-and-the-hidden-ways-they-shape-our-lives-joseph-burgo/ebook/9780988443112.html
9.78024E+12,Book Not Found,,,,,,,,
9.78024E+12,The Stress Solution,Dr Rangan Chatterjee,ePUB,$19.99,$19.99,27-12-2018,Penguin Books Ltd,272,https://www.booktopia.com.au/the-stress-solution-dr-rangan-chatterjee/ebook/9780241317952.html
9.78075E+12,The Burning Girl,Mark Billingham; Roger Lloyd Pack,ePUB,$12.99,$12.99,04-09-2008,"Little, Brown Book Group",448,https://www.booktopia.com.au/the-burning-girl-mark-billingham/ebook/9780748109593.html
9.78014E+12,Book Not Found,,,,,,,,
9.78039E+12,Book Not Found,,,,,,,,
9.78034E+12,The Fall,Robert Muchamore,Paperback,$19.99,$18.25,01-03-2007,Hachette Children's Books,352,https://www.booktopia.com.au/the-fall-robert-muchamore/book/9780340911709.html
9.78075E+12,The Merchant's House,Kate Ellis,ePUB,$12.99,$12.99,20-01-2011,"Little, Brown Book Group",256,https://www.booktopia.com.au/the-merchant-s-house-kate-ellis/ebook/9780748126743.html
9.78141E+12,Mort,Terry Pratchett,ePUB,$15.99,$15.99,27-05-2009,Transworld,320,https://www.booktopia.com.au/mort-terry-pratchett/ebook/9781407034508.html
9.78058E+12,The First Law Trilogy Boxed Set,Joe Abercrombie,ePUB,$21.99,$21.99,30-08-2012,Orion,1600,https://www.booktopia.com.au/the-first-law-trilogy-boxed-set-joe-abercrombie/ebook/9780575086227.html
9.78006E+12,Book Not Found,,,,,,,,
9.78014E+12,First Prize for the Worst Witch,Jill Murphy,ePUB,$9.99,$9.99,06-09-2018,Penguin Random House Children's UK,208,https://www.booktopia.com.au/first-prize-for-the-worst-witch-jill-murphy/ebook/9780141355177.html
9.78023E+12,Book Not Found,,,,,,,,
9.78014E+12,One-hit Wonder,Lisa Jewell,ePUB,$15.99,$15.99,27-09-2001,Penguin Books Ltd,464,https://www.booktopia.com.au/one-hit-wonder-lisa-jewell/ebook/9780141916224.html
9.78076E+12,The Other Daughter,Lisa Gardner,ePUB,$11.99,$11.99,05-07-2012,Headline,328,https://www.booktopia.com.au/the-other-daughter-lisa-gardner/ebook/9780755396528.html
9.7814E+12,Book Not Found,,,,,,,,
9.78055E+12,Book Not Found,,,,,,,,
9.78039E+12,The Odyssey,Homer; Emily Wilson,ePUB,$62.65,$50.99,07-11-2017,W. W. Norton & Company,656,https://www.booktopia.com.au/the-odyssey-homer/ebook/9780393634563.html
9.78076E+12,Watch Your Back (The Baltimore Series Book 4),Karen Rose,ePUB,$11.99,$11.99,07-11-2013,Headline,544,https://www.booktopia.com.au/watch-your-back-the-baltimore-series-book-4--karen-rose/ebook/9780755389940.html
9.78046E+12,Book Not Found,,,,,,,,
9.78024E+12,Monty,Spike Milligan,ePUB,$14.99,$14.99,13-12-2012,Penguin Books Ltd,128,https://www.booktopia.com.au/monty-spike-milligan/ebook/9780241966167.html
9.78059E+12,The Songs of Distant Earth,Arthur C Clarke,Paperback,$23.75,$23.75,02-11-1998,HarperCollins Publishers,240,https://www.booktopia.com.au/the-songs-of-distant-earth-arthur-c-clarke/book/9780586066232.html
9.78075E+12,Towers of Midnight,Robert Jordan; Brandon Sanderson,ePUB,$12.99,$12.99,31-01-2011,"Little, Brown Book Group",672,https://www.booktopia.com.au/towers-of-midnight-robert-jordan/ebook/9780748117215.html
9.78014E+12,Good Economics for Hard Times,Abhijit V. Banerjee; Esther Duflo,ePUB,$21.99,$21.99,12-11-2019,Penguin Books Ltd,256,https://www.booktopia.com.au/good-economics-for-hard-times-abhijit-v-banerjee/ebook/9780141986203.html
9.78141E+12,Dark Witch,Nora Roberts,ePUB,$11.99,$11.99,31-10-2013,"Little, Brown Book Group",368,https://www.booktopia.com.au/dark-witch-nora-roberts/ebook/9781405517829.html
9.78024E+12,Anything is Possible,Elizabeth Strout,ePUB,$15.99,$15.99,04-05-2017,Penguin Books Ltd,280,https://www.booktopia.com.au/anything-is-possible-elizabeth-strout/ebook/9780241248805.html
9.78024E+12,The Beach House,Beth Reekles,ePUB,$9.99,$9.99,11-05-2019,Penguin Random House Children's UK,208,https://www.booktopia.com.au/the-beach-house-beth-reekles/ebook/9780241413210.html
9.78031E+12,Alicia,Alicia Appleman-Jurman,ePUB,$13.7,$11.99,16-02-2011,Random House Publishing Group,,https://www.booktopia.com.au/alicia-alicia-appleman-jurman/ebook/9780307788641.html
9.78006E+12,Book Not Found,,,,,,,,
9.78031E+12,Low Level Hell,Hugh L. Mills Jr.,ePUB,$25.7,$20.99,16-01-2009,Random House Publishing Group,,https://www.booktopia.com.au/low-level-hell-hugh-l-mills-jr-/ebook/9780307537928.html
9.78141E+12,The Far Side of the Sun,Kate Furnivall,ePUB,$12.99,$12.99,05-12-2013,"Little, Brown Book Group",384,https://www.booktopia.com.au/the-far-side-of-the-sun-kate-furnivall/ebook/9781405521284.html
9.78024E+12,The Man Who Solved the Market,Gregory Zuckerman,ePUB,$18.99,$18.99,05-11-2019,Penguin Books Ltd,304,https://www.booktopia.com.au/the-man-who-solved-the-market-gregory-zuckerman/ebook/9780241981344.html
9.78023E+12,Book Not Found,,,,,,,,
9.78079E+12,Hulk,Greg Pak; John Romita,ePUB,$13.19,$10.99,06-03-2019,Marvel Entertainment,,https://www.booktopia.com.au/hulk-greg-pak/ebook/9780785171393.html
9.78006E+12,Book Not Found,,,,,,,,
9.7814E+12,The Power Is Within You,Louise Hay,ePUB,$10.26,$9.99,01-01-2000,Hay House,238,https://www.booktopia.com.au/the-power-is-within-you-louise-hay/ebook/9781401928926.html
9.78077E+12,The Gateway to the Seer Realm,Barbie Breathitt; James W. Goll; Chuck Pierce,ePUB,$24.93,$20.99,21-08-2012,"Destiny Image, Inc.",316,https://www.booktopia.com.au/the-gateway-to-the-seer-realm-barbie-breathitt/ebook/9780768487817.html
9.78141E+12,Age of Iron,Angus Watson,ePUB,$11.99,$11.99,02-09-2014,"Little, Brown Book Group",560,https://www.booktopia.com.au/age-of-iron-angus-watson/ebook/9781405528528.html
9.78006E+12,Book Not Found,,,,,,,,
9.78014E+12,Artemis Fowl and the Opal Deception,Eoin Colfer,ePUB,$12.99,$12.99,06-04-2006,Penguin Random House Children's UK,384,https://www.booktopia.com.au/artemis-fowl-and-the-opal-deception-eoin-colfer/ebook/9780141927237.html
9.78141E+12,Last Seen Alive,Claire Douglas,ePUB,$15.99,$15.99,13-07-2017,Penguin Books Ltd,400,https://www.booktopia.com.au/last-seen-alive-claire-douglas/ebook/9781405926416.html
9.78141E+12,Nemesis,Jo Nesbo; Don Bartlett,ePUB,$15.99,$15.99,01-04-2010,Random House,720,https://www.booktopia.com.au/nemesis-jo-nesbo/ebook/9781407013350.html
9.78075E+12,Fever of the Bone,Val McDermid,ePUB,$11.99,$11.99,03-09-2009,"Little, Brown Book Group",448,https://www.booktopia.com.au/fever-of-the-bone-val-mcdermid/ebook/9780748114696.html
9.78057E+12,"Who am I, again?",Lenny Henry,ePUB,$18.69,$15.99,01-10-2019,Faber & Faber,352,https://www.booktopia.com.au/who-am-i-again--lenny-henry/ebook/9780571342624.html
9.7803E+12,Sophie's World,Jostein Gaarder,ePUB,$12.99,$12.99,15-07-2010,Orion,448,https://www.booktopia.com.au/sophie-s-world-jostein-gaarder/ebook/9780297864073.html
9.7811E+12,Book Not Found,,,,,,,,
9.78033E+12,Book Not Found,,,,,,,,
9.78055E+12,Gettysburg,Stephen W. Sears,ePUB,$11.99,$11.99,03-11-2004,HarperCollins,640,https://www.booktopia.com.au/gettysburg-stephen-w-sears/ebook/9780547526843.html
9.78014E+12,The Rise and Fall of the British Nation,David Edgerton,ePUB,$18.99,$18.99,28-06-2018,Penguin Books Ltd,720,https://www.booktopia.com.au/the-rise-and-fall-of-the-british-nation-david-edgerton/ebook/9780141975962.html
9.78024E+12,The Light that Failed,Ivan Krastev; Stephen Holmes,ePUB,$15.99,$15.99,31-10-2019,Penguin Books Ltd,256,https://www.booktopia.com.au/the-light-that-failed-ivan-krastev/ebook/9780241345719.html
9.78067E+12,The Charisma Myth,Olivia Fox Cabane,ePUB,$16.99,$16.99,01-10-2012,Penguin Books Ltd,272,https://www.booktopia.com.au/the-charisma-myth-olivia-fox-cabane/ebook/9780670922888.html
9.78014E+12,Percy Jackson and the Battle of the Labyrinth,Rick Riordan,ePUB,$12.99,$12.99,05-03-2009,Penguin Books Ltd,352,https://www.booktopia.com.au/percy-jackson-and-the-battle-of-the-labyrinth-rick-riordan/ebook/9780141919140.html
9.78077E+12,Death's End,Cixin Liu; Ken Liu,Hardcover,$51.9,$51.9,20-09-2016,TOR BOOKS                     ,608,https://www.booktopia.com.au/death-s-end-cixin-liu/book/9780765377104.html
9.78129E+12,Book Not Found,,,,,,,,
9.78014E+12,Thursday's Child,Nicci French,ePUB,$15.99,$15.99,10-04-2014,Penguin Books Ltd,320,https://www.booktopia.com.au/thursday-s-child-nicci-french/ebook/9780141964041.html
9.78131E+12,Book Not Found,,,,,,,,
9.78024E+12,Funny Girl,Nick Hornby,ePUB,$15.99,$15.99,06-11-2014,Penguin Books Ltd,256,https://www.booktopia.com.au/funny-girl-nick-hornby/ebook/9780241965214.html
9.78024E+12,The Cleaner of Chartres,Salley Vickers,ePUB,$15.99,$15.99,01-11-2012,Penguin Books Ltd,304,https://www.booktopia.com.au/the-cleaner-of-chartres-salley-vickers/ebook/9780241963333.html
9.78076E+12,Two Women,Martina Cole,ePUB,$11.99,$11.99,04-09-2008,Headline,672,https://www.booktopia.com.au/two-women-martina-cole/ebook/9780755350766.html
9.78014E+12,The Corfu Trilogy,Gerald Durrell,ePUB,$18.99,$18.99,03-08-2006,Penguin Books Ltd,768,https://www.booktopia.com.au/the-corfu-trilogy-gerald-durrell/ebook/9780141911137.html
9.78033E+12,Book Not Found,,,,,,,,
9.78058E+12,The Well of Ascension,Brandon Sanderson,ePUB,$11.99,$11.99,30-03-2010,Orion,800,https://www.booktopia.com.au/the-well-of-ascension-brandon-sanderson/ebook/9780575097759.html
9.78076E+12,You Can't Hide,Karen Rose,ePUB,$11.99,$11.99,15-10-2009,Headline,300,https://www.booktopia.com.au/you-can-t-hide-karen-rose/ebook/9780755372225.html
9.78076E+12,Lights Out Till Dawn,Dee Williams,ePUB,$12.99,$12.99,09-06-2011,Headline,320,https://www.booktopia.com.au/lights-out-till-dawn-dee-williams/ebook/9780755358939.html
9.78075E+12,The Glass Castle,Jeannette Walls,ePUB,$11.99,$11.99,04-02-2010,"Little, Brown Book Group",352,https://www.booktopia.com.au/the-glass-castle-jeannette-walls/ebook/9780748115563.html
9.7802E+12,What Is Mathematics?,the late Richard Courant; Herbert Robbins,ePUB,$30,$30,18-07-1996,Oxford University Press Academic US,0,https://www.booktopia.com.au/what-is-mathematics--the-late-richard-courant/ebook/9780199754878.html
9.78054E+12,Book Not Found,,,,,,,,
9.78076E+12,Book Not Found,,,,,,,,
9.78014E+12,We Have Always Lived in the Castle,Shirley Jackson,ePUB,$15.99,$15.99,01-10-2009,Penguin Books Ltd,176,https://www.booktopia.com.au/we-have-always-lived-in-the-castle-shirley-jackson/ebook/9780141927558.html
9.78024E+12,Mary Queen of Scots,John Guy,ePUB,$15.99,$15.99,31-01-2019,Penguin Books Ltd,100,https://www.booktopia.com.au/mary-queen-of-scots-john-guy/ebook/9780241986899.html
9.78014E+12,Bookends,Jane Green,ePUB,$15.99,$15.99,01-06-2000,Penguin Books Ltd,400,https://www.booktopia.com.au/bookends-jane-green/ebook/9780141903163.html
9.7811E+12,Book Not Found,,,,,,,,
9.78032E+12,Book Not Found,,,,,,,,
9.78029E+12,Book Not Found,,,,,,,,
9.78075E+12,The Shadow Rising,Robert Jordan,ePUB,$12.99,$12.99,19-01-2010,"Little, Brown Book Group",1056,https://www.booktopia.com.au/the-shadow-rising-robert-jordan/ebook/9780748115372.html
9.78014E+12,I'm Watching You,Mary Burton,ePUB,$14.99,$14.99,19-08-2010,Penguin Books Ltd,448,https://www.booktopia.com.au/i-m-watching-you-mary-burton/ebook/9780141960401.html
9.78024E+12,Adolf Hitler,Spike Milligan,ePUB,$14.99,$14.99,13-12-2012,Penguin Books Ltd,144,https://www.booktopia.com.au/adolf-hitler-spike-milligan/ebook/9780241966150.html
9.78141E+12,Love Me Not,M. J. Arlidge,ePUB,$15.99,$15.99,18-05-2017,Penguin Books Ltd,368,https://www.booktopia.com.au/love-me-not-m-j-arlidge/ebook/9781405925648.html
9.78014E+12,How to be Good,Nick Hornby,ePUB,$15.99,$15.99,05-05-2005,Penguin Books Ltd,256,https://www.booktopia.com.au/how-to-be-good-nick-hornby/ebook/9780141925288.html
9.7802E+12,Book Not Found,,,,,,,,
9.78075E+12,Dust,Patricia Cornwell,ePUB,$11.99,$11.99,12-11-2013,"Little, Brown Book Group",528,https://www.booktopia.com.au/dust-patricia-cornwell/ebook/9780748130771.html
9.78014E+12,The Penguin History of the United States of America,Hugh Brogan,ePUB,$18.99,$18.99,29-03-2001,Penguin Books Ltd,752,https://www.booktopia.com.au/the-penguin-history-of-the-united-states-of-america-hugh-brogan/ebook/9780141937458.html
9.78032E+12,Book Not Found,,,,,,,,
9.78141E+12,I Feel Bad About My Neck,Nora Ephron,ePUB,$15.99,$15.99,04-09-2008,Transworld,224,https://www.booktopia.com.au/i-feel-bad-about-my-neck-nora-ephron/ebook/9781407037783.html
9.78033E+12,Book Not Found,,,,,,,,
9.78077E+12,Book Not Found,,,,,,,,
9.7811E+12,Book Not Found,,,,,,,,
9.78006E+12,Book Not Found,,,,,,,,
9.7811E+12,Cravings,Chrissy Teigen; Adeena Sussman,Hardcover,$59.4,$59.4,23-02-2016,POTTER CLARKSON N             ,240,https://www.booktopia.com.au/cravings-chrissy-teigen/book/9781101903919.html
9.78076E+12,When the Eagle Hunts (Eagles of the Empire 3),Simon Scarrow,ePUB,$12.99,$12.99,04-09-2008,Headline,448,https://www.booktopia.com.au/when-the-eagle-hunts-eagles-of-the-empire-3--simon-scarrow/ebook/9780755350834.html
9.78128E+12,Book Not Found,,,,,,,,
9.78024E+12,Book Not Found,,,,,,,,
9.78024E+12,Love in the Time of Cholera,Gabriel Garcia Marquez,ePUB,$15.99,$15.99,06-03-2014,Penguin Books Ltd,368,https://www.booktopia.com.au/love-in-the-time-of-cholera-gabriel-garcia-marquez/ebook/9780241968574.html
9.78024E+12,The Honourable Schoolboy,John le Carr?,ePUB,$15.99,$15.99,27-09-2018,Penguin Books Ltd,704,https://www.booktopia.com.au/the-honourable-schoolboy-john-le-carr-/ebook/9780241322369.html
9.78023E+12,Book Not Found,,,,,,,,
9.78055E+12,The Lemonade War,Jacqueline Davies,ePUB,$4.99,$4.99,04-05-2009,HarperCollins,,https://www.booktopia.com.au/the-lemonade-war-jacqueline-davies/ebook/9780547529875.html
9.7811E+12,Skinwalker,Faith Hunter,ePUB,$13.19,$10.99,07-07-2009,Penguin Publishing Group,0,https://www.booktopia.com.au/skinwalker-faith-hunter/ebook/9781101082218.html
9.78086E+12,The Lady of the Rivers,Philippa Gregory,ePUB,$13.99,$13.99,15-09-2011,Simon & Schuster UK,512,https://www.booktopia.com.au/the-lady-of-the-rivers-philippa-gregory/ebook/9780857204301.html
9.78006E+12,Book Not Found,,,,,,,,
9.78131E+12,Book Not Found,,,,,,,,
9.78014E+12,Merciless,Mary Burton,ePUB,$15.99,$15.99,15-03-2012,Penguin Books Ltd,480,https://www.booktopia.com.au/merciless-mary-burton/ebook/9780141969053.html
9.78014E+12,The Happy Return,C.S. Forester,ePUB,$15.99,$15.99,05-10-2006,Penguin Books Ltd,304,https://www.booktopia.com.au/the-happy-return-c-s-forester/ebook/9780141959368.html
9.78075E+12,From Potter's Field,Patricia Cornwell,ePUB,$11.99,$11.99,04-09-2008,"Little, Brown Book Group",416,https://www.booktopia.com.au/from-potter-s-field-patricia-cornwell/ebook/9780748109388.html
9.78024E+12,The Boy Who Followed His Father into Auschwitz,Jeremy Dronfield,ePUB,$16.99,$16.99,24-01-2019,Penguin Books Ltd,320,https://www.booktopia.com.au/the-boy-who-followed-his-father-into-auschwitz-jeremy-dronfield/ebook/9780241359181.html
9.78024E+12,State of Emergency,Dominic Sandbrook,ePUB,$19.99,$19.99,26-05-2011,Penguin Books Ltd,768,https://www.booktopia.com.au/state-of-emergency-dominic-sandbrook/ebook/9780241956915.html
9.78141E+12,Time of Death,Mark Billingham,ePUB,$11.99,$11.99,23-04-2015,"Little, Brown Book Group",448,https://www.booktopia.com.au/time-of-death-mark-billingham/ebook/9781405527590.html
9.7811E+12,The House on Tradd Street,Karen White,ePUB,$13.7,$11.99,04-11-2008,Penguin Publishing Group,352,https://www.booktopia.com.au/the-house-on-tradd-street-karen-white/ebook/9781101079089.html
9.78076E+12,Don't Want To Miss A Thing,Jill Mansell,ePUB,$11.99,$11.99,31-01-2013,Headline,352,https://www.booktopia.com.au/don-t-want-to-miss-a-thing-jill-mansell/ebook/9780755355983.html
9.78075E+12,Essentialism,Greg McKeown,ePUB,$18.99,$18.99,17-04-2014,Ebury Publishing,272,https://www.booktopia.com.au/essentialism-greg-mckeown/ebook/9780753550281.html
9.78131E+12,Book Not Found,,,,,,,,
9.78024E+12,Shoes Were For Sunday,Molly Weir,ePUB,$14.99,$14.99,29-03-2012,Penguin Books Ltd,208,https://www.booktopia.com.au/shoes-were-for-sunday-molly-weir/ebook/9780241957936.html
9.78076E+12,Goodnight Lady,Martina Cole,ePUB,$11.99,$11.99,10-06-2005,Headline,300,https://www.booktopia.com.au/goodnight-lady-martina-cole/ebook/9780755350759.html
9.78141E+12,Homecoming Girls,Val Wood,ePUB,$15.99,$15.99,30-11-2010,Transworld,416,https://www.booktopia.com.au/homecoming-girls-val-wood/ebook/9781409010661.html
9.7807E+12,Book Not Found,,,,,,,,
9.78079E+12,Streams of Silver,R.A. Salvatore,ePUB,$16.12,$12.99,23-06-2009,Wizards of the Coast Publishing,384,https://www.booktopia.com.au/streams-of-silver-r-a-salvatore/ebook/9780786954056.html
9.78058E+12,Baptism of Fire,Andrzej Sapkowski; David French,ePUB,$12.99,$12.99,06-03-2014,Orion,288,https://www.booktopia.com.au/baptism-of-fire-andrzej-sapkowski/ebook/9780575090989.html
9.78001E+12,Fear is the Key,Alistair MacLean,ePUB,$9.99,$9.99,04-09-2008,HarperCollins Publishers,384,https://www.booktopia.com.au/fear-is-the-key-alistair-maclean/ebook/9780007289264.html
9.7811E+12,The Game of Life and How to Play It,Florence Scovel Shinn,ePUB,$20.54,$16.99,03-09-2009,Penguin Publishing Group,,https://www.booktopia.com.au/the-game-of-life-and-how-to-play-it-florence-scovel-shinn/ebook/9781101136249.html
9.78039E+12,The Annotated Little Women (The Annotated Books),Louisa May Alcott; John Matteson,ePUB,$61.55,$49.99,22-10-2015,W. W. Norton & Company,668,https://www.booktopia.com.au/the-annotated-little-women-the-annotated-books--louisa-may-alcott/ebook/9780393248821.html
9.7813E+12,Book Not Found,,,,,,,,
9.78141E+12,The Song of Achilles,Madeline Miller,ePUB,$15.99,$13.99,05-09-2011,Bloomsbury Publishing,368,https://www.booktopia.com.au/the-song-of-achilles-madeline-miller/ebook/9781408818909.html
